"","subid","age","task","item","q","q_kind","answer","task_num","site","age_group"
"3688","Z06026",11.32375086,"moral","push",2,0,"2",NA,"India",NA
"3689","Z06020",10.81998631,"moral","push",2,0,"6",NA,"India",NA
"3690","Z06020",10.81998631,"moral","push",2,0,"6",NA,"India",NA
"3691","Z06005",10.89664613,"moral","push",2,0,"1",NA,"India",NA
"3692","Z06014",11.85489391,"moral","push",2,0,"1",NA,"India",NA
"3693","Z06021",11.01437372,"moral","push",2,0,"1",NA,"India",NA
"3694","Z06001",10.29979466,"moral","push",2,0,"5",NA,"India",NA
"3695","Z06009",10.78986995,"moral","push",2,0,"1",NA,"India",NA
"3696","A0628",11.62765229,"moral","push",2,0,"1",NA,"India",NA
"3697","A0630",11.06365503,"moral","push",2,0,"1",NA,"India",NA
"3698","A0608",10.65571526,"moral","push",2,0,"1",NA,"India",NA
"3699","A0612",11.03353867,"moral","push",2,0,"1",NA,"India",NA
"3700","A0617",11.75359343,"moral","push",2,0,"1",NA,"India",NA
"3701","A0608",10.65571526,"moral","push",2,1,"0",NA,"India",NA
"3702","A0628",11.62765229,"moral","push",2,1,"0",NA,"India",NA
"3703","A0630",11.06365503,"moral","push",2,1,"0",NA,"India",NA
"3704","Z09029",14.09993155,"moral","push",2,1,"0",NA,"India",NA
"3705","Z09017",14.31895962,"moral","push",2,1,"1",NA,"India",NA
"3706","Z09012",14.23134839,"moral","push",2,1,"0",NA,"India",NA
"3707","Z09021",14.14099932,"moral","push",2,1,"0",NA,"India",NA
"3708","Z09013",14.65571526,"moral","push",2,1,"0",NA,"India",NA
"3709","Z09014",13.88364134,"moral","push",2,1,"0",NA,"India",NA
"3710","Z06016",11.43052704,"moral","push",2,1,"0",NA,"India",NA
"3711","Z09003",13.97399042,"moral","push",2,1,"0",NA,"India",NA
"3712","Z09006",13.3908282,"moral","push",2,1,"0",NA,"India",NA
"3713","Z09005",14.42847365,"moral","push",2,1,"0",NA,"India",NA
"3714","Z09007",13.47022587,"moral","push",2,1,"0",NA,"India",NA
"3715","Z06002",10.86926762,"moral","push",2,1,"0",NA,"India",NA
"3716","Z06024",11.32922656,"moral","push",2,1,"0",NA,"India",NA
"3717","Z06026",11.32375086,"moral","push",2,1,"0",NA,"India",NA
"3718","Z06020",10.81998631,"moral","push",2,1,"1",NA,"India",NA
"3719","Z06020",10.81998631,"moral","push",2,1,"1",NA,"India",NA
"3720","Z06005",10.89664613,"moral","push",2,1,"0",NA,"India",NA
"3721","Z06014",11.85489391,"moral","push",2,1,"0",NA,"India",NA
"3722","Z06021",11.01437372,"moral","push",2,1,"0",NA,"India",NA
"3723","Z06001",10.29979466,"moral","push",2,1,"1",NA,"India",NA
"3724","Z06009",10.78986995,"moral","push",2,1,"0",NA,"India",NA
"3725","A0617",11.75359343,"moral","push",2,1,"0",NA,"India",NA
"3726","A0621",11.84120465,"moral","push",2,1,"0",NA,"India",NA
"3727","A0602",11.66872005,"moral","push",2,1,"0",NA,"India",NA
"3728","A0626",12.5065024,"moral","push",2,1,"0",NA,"India",NA
"3729","A0620",11.56468172,"moral","push",2,1,"0",NA,"India",NA
"3730","A0627",11.26625599,"moral","push",2,1,"0",NA,"India",NA
"3731","A0618",11.47433265,"moral","push",2,1,"0",NA,"India",NA
"3732","A0612",11.03353867,"moral","push",2,1,"0",NA,"India",NA
"3733","A0626",12.5065024,"moral","push",2,2,"1",NA,"India",NA
"3734","A0620",11.56468172,"moral","push",2,2,"0",NA,"India",NA
"3735","A0627",11.26625599,"moral","push",2,2,"0",NA,"India",NA
"3736","A0602",11.66872005,"moral","push",2,2,"0",NA,"India",NA
"3737","A0628",11.62765229,"moral","push",2,2,"0",NA,"India",NA
"3738","A0630",11.06365503,"moral","push",2,2,"0",NA,"India",NA
"3739","A0608",10.65571526,"moral","push",2,2,"1",NA,"India",NA
"3740","A0612",11.03353867,"moral","push",2,2,"0",NA,"India",NA
"3741","A0617",11.75359343,"moral","push",2,2,"1",NA,"India",NA
"3742","A0621",11.84120465,"moral","push",2,2,"1",NA,"India",NA
"3743","Z09003",13.97399042,"moral","push",2,2,"0",NA,"India",NA
"3744","Z09006",13.3908282,"moral","push",2,2,"1",NA,"India",NA
"3745","Z09005",14.42847365,"moral","push",2,2,"0",NA,"India",NA
"3746","Z09007",13.47022587,"moral","push",2,2,"0",NA,"India",NA
"3747","Z06002",10.86926762,"moral","push",2,2,"1",NA,"India",NA
"3748","Z06024",11.32922656,"moral","push",2,2,"0",NA,"India",NA
"3749","Z06026",11.32375086,"moral","push",2,2,"1",NA,"India",NA
"3750","Z06020",10.81998631,"moral","push",2,2,"0",NA,"India",NA
"3751","Z06020",10.81998631,"moral","push",2,2,"0",NA,"India",NA
"3752","Z06005",10.89664613,"moral","push",2,2,"0",NA,"India",NA
"3753","Z06014",11.85489391,"moral","push",2,2,"0",NA,"India",NA
"3754","Z06021",11.01437372,"moral","push",2,2,"1",NA,"India",NA
"3755","Z06001",10.29979466,"moral","push",2,2,"0",NA,"India",NA
"3756","Z06009",10.78986995,"moral","push",2,2,"0",NA,"India",NA
"3757","A0618",11.47433265,"moral","push",2,2,"0",NA,"India",NA
"3758","Z09029",14.09993155,"moral","push",2,2,NA,NA,"India",NA
"3759","Z09017",14.31895962,"moral","push",2,2,"0",NA,"India",NA
"3760","Z09012",14.23134839,"moral","push",2,2,"0",NA,"India",NA
"3761","Z09021",14.14099932,"moral","push",2,2,"0",NA,"India",NA
"3762","Z09013",14.65571526,"moral","push",2,2,"1",NA,"India",NA
"3763","Z09014",13.88364134,"moral","push",2,2,"0",NA,"India",NA
"3764","Z06016",11.43052704,"moral","push",2,2,"1",NA,"India",NA
"3765","A0628",11.62765229,"moral","push",2,3,"0",NA,"India",NA
"3766","A0630",11.06365503,"moral","push",2,3,"0",NA,"India",NA
"3767","Z09029",14.09993155,"moral","push",2,3,NA,NA,"India",NA
"3768","Z09017",14.31895962,"moral","push",2,3,"0",NA,"India",NA
"3769","Z09012",14.23134839,"moral","push",2,3,"1",NA,"India",NA
"3770","A0608",10.65571526,"moral","push",2,3,"1",NA,"India",NA
"3771","A0612",11.03353867,"moral","push",2,3,"0",NA,"India",NA
"3772","A0617",11.75359343,"moral","push",2,3,"1",NA,"India",NA
"3773","A0621",11.84120465,"moral","push",2,3,"0",NA,"India",NA
"3774","A0602",11.66872005,"moral","push",2,3,"0",NA,"India",NA
"3775","A0626",12.5065024,"moral","push",2,3,"0",NA,"India",NA
"3776","A0620",11.56468172,"moral","push",2,3,"1",NA,"India",NA
"3777","A0627",11.26625599,"moral","push",2,3,"0",NA,"India",NA
"3778","A0618",11.47433265,"moral","push",2,3,"0",NA,"India",NA
"3779","Z09007",13.47022587,"moral","push",2,3,"0",NA,"India",NA
"3780","Z06002",10.86926762,"moral","push",2,3,"0",NA,"India",NA
"3781","Z06024",11.32922656,"moral","push",2,3,"0",NA,"India",NA
"3782","Z06026",11.32375086,"moral","push",2,3,"0",NA,"India",NA
"3783","Z06020",10.81998631,"moral","push",2,3,"1",NA,"India",NA
"3784","Z06020",10.81998631,"moral","push",2,3,"1",NA,"India",NA
"3785","Z06005",10.89664613,"moral","push",2,3,"0",NA,"India",NA
"3786","Z06014",11.85489391,"moral","push",2,3,"0",NA,"India",NA
"3787","Z06021",11.01437372,"moral","push",2,3,"0",NA,"India",NA
"3788","Z06001",10.29979466,"moral","push",2,3,"0",NA,"India",NA
"3789","Z06009",10.78986995,"moral","push",2,3,"0",NA,"India",NA
"3790","Z09003",13.97399042,"moral","push",2,3,"0",NA,"India",NA
"3791","Z09006",13.3908282,"moral","push",2,3,"0",NA,"India",NA
"3792","Z09005",14.42847365,"moral","push",2,3,"0",NA,"India",NA
"3793","Z06016",11.43052704,"moral","push",2,3,"1",NA,"India",NA
"3794","Z09021",14.14099932,"moral","push",2,3,"0",NA,"India",NA
"3795","Z09013",14.65571526,"moral","push",2,3,"0",NA,"India",NA
"3796","Z09014",13.88364134,"moral","push",2,3,"0",NA,"India",NA
"3797","A0608",10.65571526,"conv","shoes",3,0,"2",NA,"India",NA
"3798","A0612",11.03353867,"conv","shoes",3,0,"1",NA,"India",NA
"3799","A0617",11.75359343,"conv","shoes",3,0,"2",NA,"India",NA
"3800","A0621",11.84120465,"conv","shoes",3,0,"1",NA,"India",NA
"3801","A0602",11.66872005,"conv","shoes",3,0,"1",NA,"India",NA
"3802","A0628",11.62765229,"conv","shoes",3,0,"1",NA,"India",NA
"3803","A0630",11.06365503,"conv","shoes",3,0,"1",NA,"India",NA
"3804","Z09021",14.14099932,"conv","shoes",3,0,"1",NA,"India",NA
"3805","Z09013",14.65571526,"conv","shoes",3,0,"1",NA,"India",NA
"3806","Z09014",13.88364134,"conv","shoes",3,0,"1",NA,"India",NA
"3807","Z06016",11.43052704,"conv","shoes",3,0,"1",NA,"India",NA
"3808","A0626",12.5065024,"conv","shoes",3,0,"1",NA,"India",NA
"3809","A0620",11.56468172,"conv","shoes",3,0,"1",NA,"India",NA
"3810","A0627",11.26625599,"conv","shoes",3,0,"2",NA,"India",NA
"3811","A0618",11.47433265,"conv","shoes",3,0,"1",NA,"India",NA
"3812","Z09029",14.09993155,"conv","shoes",3,0,"3",NA,"India",NA
"3813","Z09017",14.31895962,"conv","shoes",3,0,"1",NA,"India",NA
"3814","Z09012",14.23134839,"conv","shoes",3,0,"1",NA,"India",NA
"3815","Z06014",11.85489391,"conv","shoes",3,0,"1",NA,"India",NA
"3816","Z06021",11.01437372,"conv","shoes",3,0,"1",NA,"India",NA
"3817","Z06001",10.29979466,"conv","shoes",3,0,"1",NA,"India",NA
"3818","Z06009",10.78986995,"conv","shoes",3,0,"4",NA,"India",NA
"3819","Z09005",14.42847365,"conv","shoes",3,0,"1",NA,"India",NA
"3820","Z09007",13.47022587,"conv","shoes",3,0,"2",NA,"India",NA
"3821","Z09003",13.97399042,"conv","shoes",3,0,"1",NA,"India",NA
"3822","Z09006",13.3908282,"conv","shoes",3,0,"1",NA,"India",NA
"3823","Z06026",11.32375086,"conv","shoes",3,0,NA,NA,"India",NA
"3824","Z06020",10.81998631,"conv","shoes",3,0,"1",NA,"India",NA
"3825","Z06020",10.81998631,"conv","shoes",3,0,"1",NA,"India",NA
"3826","Z06002",10.86926762,"conv","shoes",3,0,"3",NA,"India",NA
"3827","Z06024",11.32922656,"conv","shoes",3,0,"2",NA,"India",NA
"3828","Z06005",10.89664613,"conv","shoes",3,0,"2",NA,"India",NA
"3829","A0628",11.62765229,"conv","shoes",3,1,"0",NA,"India",NA
"3830","A0627",11.26625599,"conv","shoes",3,1,"0",NA,"India",NA
"3831","A0618",11.47433265,"conv","shoes",3,1,"0",NA,"India",NA
"3832","Z09029",14.09993155,"conv","shoes",3,1,"1",NA,"India",NA
"3833","A0630",11.06365503,"conv","shoes",3,1,"0",NA,"India",NA
"3834","A0608",10.65571526,"conv","shoes",3,1,"0",NA,"India",NA
"3835","A0612",11.03353867,"conv","shoes",3,1,"0",NA,"India",NA
"3836","A0617",11.75359343,"conv","shoes",3,1,"0",NA,"India",NA
"3837","A0621",11.84120465,"conv","shoes",3,1,"0",NA,"India",NA
"3838","A0602",11.66872005,"conv","shoes",3,1,"0",NA,"India",NA
"3839","A0626",12.5065024,"conv","shoes",3,1,"0",NA,"India",NA
"3840","A0620",11.56468172,"conv","shoes",3,1,"0",NA,"India",NA
"3841","Z09005",14.42847365,"conv","shoes",3,1,"0",NA,"India",NA
"3842","Z09007",13.47022587,"conv","shoes",3,1,"0",NA,"India",NA
"3843","Z06002",10.86926762,"conv","shoes",3,1,"0",NA,"India",NA
"3844","Z06024",11.32922656,"conv","shoes",3,1,"0",NA,"India",NA
"3845","Z09017",14.31895962,"conv","shoes",3,1,"0",NA,"India",NA
"3846","Z09012",14.23134839,"conv","shoes",3,1,"0",NA,"India",NA
"3847","Z09021",14.14099932,"conv","shoes",3,1,"0",NA,"India",NA
"3848","Z09013",14.65571526,"conv","shoes",3,1,"0",NA,"India",NA
"3849","Z09014",13.88364134,"conv","shoes",3,1,"0",NA,"India",NA
"3850","Z06016",11.43052704,"conv","shoes",3,1,"0",NA,"India",NA
"3851","Z09003",13.97399042,"conv","shoes",3,1,"0",NA,"India",NA
"3852","Z09006",13.3908282,"conv","shoes",3,1,"0",NA,"India",NA
"3853","Z06014",11.85489391,"conv","shoes",3,1,"1",NA,"India",NA
"3854","Z06026",11.32375086,"conv","shoes",3,1,"0",NA,"India",NA
"3855","Z06020",10.81998631,"conv","shoes",3,1,"1",NA,"India",NA
"3856","Z06020",10.81998631,"conv","shoes",3,1,"1",NA,"India",NA
"3857","Z06005",10.89664613,"conv","shoes",3,1,"0",NA,"India",NA
"3858","Z06021",11.01437372,"conv","shoes",3,1,"0",NA,"India",NA
"3859","Z06001",10.29979466,"conv","shoes",3,1,"0",NA,"India",NA
"3860","Z06009",10.78986995,"conv","shoes",3,1,"0",NA,"India",NA
"3861","A0630",11.06365503,"conv","shoes",3,2,"0",NA,"India",NA
"3862","A0617",11.75359343,"conv","shoes",3,2,"1",NA,"India",NA
"3863","A0608",10.65571526,"conv","shoes",3,2,"1",NA,"India",NA
"3864","A0612",11.03353867,"conv","shoes",3,2,"0",NA,"India",NA
"3865","Z09029",14.09993155,"conv","shoes",3,2,"0",NA,"India",NA
"3866","Z09017",14.31895962,"conv","shoes",3,2,"0",NA,"India",NA
"3867","Z09012",14.23134839,"conv","shoes",3,2,"0",NA,"India",NA
"3868","Z09021",14.14099932,"conv","shoes",3,2,"0",NA,"India",NA
"3869","Z09013",14.65571526,"conv","shoes",3,2,"0",NA,"India",NA
"3870","Z09014",13.88364134,"conv","shoes",3,2,"1",NA,"India",NA
"3871","A0621",11.84120465,"conv","shoes",3,2,"0",NA,"India",NA
"3872","A0602",11.66872005,"conv","shoes",3,2,"0",NA,"India",NA
"3873","A0626",12.5065024,"conv","shoes",3,2,"1",NA,"India",NA
"3874","A0620",11.56468172,"conv","shoes",3,2,"0",NA,"India",NA
"3875","A0627",11.26625599,"conv","shoes",3,2,"0",NA,"India",NA
"3876","A0618",11.47433265,"conv","shoes",3,2,"0",NA,"India",NA
"3877","Z06024",11.32922656,"conv","shoes",3,2,"0",NA,"India",NA
"3878","Z06026",11.32375086,"conv","shoes",3,2,"0",NA,"India",NA
"3879","Z06020",10.81998631,"conv","shoes",3,2,"0",NA,"India",NA
"3880","Z06020",10.81998631,"conv","shoes",3,2,"0",NA,"India",NA
"3881","Z06005",10.89664613,"conv","shoes",3,2,"0",NA,"India",NA
"3882","Z06014",11.85489391,"conv","shoes",3,2,"0",NA,"India",NA
"3883","Z06021",11.01437372,"conv","shoes",3,2,"0",NA,"India",NA
"3884","Z06016",11.43052704,"conv","shoes",3,2,"1",NA,"India",NA
"3885","Z09003",13.97399042,"conv","shoes",3,2,"0",NA,"India",NA
"3886","Z09006",13.3908282,"conv","shoes",3,2,"0",NA,"India",NA
"3887","Z09005",14.42847365,"conv","shoes",3,2,"0",NA,"India",NA
"3888","Z09007",13.47022587,"conv","shoes",3,2,"0",NA,"India",NA
"3889","Z06002",10.86926762,"conv","shoes",3,2,"0",NA,"India",NA
"3890","A0628",11.62765229,"conv","shoes",3,2,"0",NA,"India",NA
"3891","Z06001",10.29979466,"conv","shoes",3,2,"0",NA,"India",NA
"3892","Z06009",10.78986995,"conv","shoes",3,2,"0",NA,"India",NA
"3893","A0617",11.75359343,"conv","shoes",3,3,"1",NA,"India",NA
"3894","A0621",11.84120465,"conv","shoes",3,3,"0",NA,"India",NA
"3895","A0620",11.56468172,"conv","shoes",3,3,"0",NA,"India",NA
"3896","A0627",11.26625599,"conv","shoes",3,3,"0",NA,"India",NA
"3897","A0602",11.66872005,"conv","shoes",3,3,"0",NA,"India",NA
"3898","A0626",12.5065024,"conv","shoes",3,3,"0",NA,"India",NA
"3899","Z09029",14.09993155,"conv","shoes",3,3,"0",NA,"India",NA
"3900","Z09017",14.31895962,"conv","shoes",3,3,"0",NA,"India",NA
"3901","Z09012",14.23134839,"conv","shoes",3,3,"1",NA,"India",NA
"3902","Z09021",14.14099932,"conv","shoes",3,3,"1",NA,"India",NA
"3903","Z09013",14.65571526,"conv","shoes",3,3,"0",NA,"India",NA
"3904","Z09014",13.88364134,"conv","shoes",3,3,"0",NA,"India",NA
"3905","Z06016",11.43052704,"conv","shoes",3,3,"1",NA,"India",NA
"3906","Z09003",13.97399042,"conv","shoes",3,3,"0",NA,"India",NA
"3907","Z09006",13.3908282,"conv","shoes",3,3,"0",NA,"India",NA
"3908","Z09005",14.42847365,"conv","shoes",3,3,"0",NA,"India",NA
"3909","A0618",11.47433265,"conv","shoes",3,3,"0",NA,"India",NA
"3910","Z06024",11.32922656,"conv","shoes",3,3,"0",NA,"India",NA
"3911","Z06026",11.32375086,"conv","shoes",3,3,"1",NA,"India",NA
"3912","Z06020",10.81998631,"conv","shoes",3,3,"0",NA,"India",NA
"3913","Z06020",10.81998631,"conv","shoes",3,3,"0",NA,"India",NA
"3914","Z06005",10.89664613,"conv","shoes",3,3,"0",NA,"India",NA
"3915","Z06014",11.85489391,"conv","shoes",3,3,"0",NA,"India",NA
"3916","Z06021",11.01437372,"conv","shoes",3,3,"0",NA,"India",NA
"3917","Z06001",10.29979466,"conv","shoes",3,3,"0",NA,"India",NA
"3918","Z06009",10.78986995,"conv","shoes",3,3,"0",NA,"India",NA
"3919","Z06002",10.86926762,"conv","shoes",3,3,"0",NA,"India",NA
"3920","A0628",11.62765229,"conv","shoes",3,3,"0",NA,"India",NA
"3921","Z09007",13.47022587,"conv","shoes",3,3,"0",NA,"India",NA
"3922","A0608",10.65571526,"conv","shoes",3,3,"1",NA,"India",NA
"3923","A0612",11.03353867,"conv","shoes",3,3,"0",NA,"India",NA
"3924","A0630",11.06365503,"conv","shoes",3,3,"0",NA,"India",NA
"3925","A0628",11.62765229,"moral","namecall",4,0,"1",NA,"India",NA
"3926","A0630",11.06365503,"moral","namecall",4,0,"1",NA,"India",NA
"3927","A0618",11.47433265,"moral","namecall",4,0,"1",NA,"India",NA
"3928","Z09029",14.09993155,"moral","namecall",4,0,"3",NA,"India",NA
"3929","Z09017",14.31895962,"moral","namecall",4,0,"2",NA,"India",NA
"3930","Z09012",14.23134839,"moral","namecall",4,0,"2",NA,"India",NA
"3931","Z09021",14.14099932,"moral","namecall",4,0,"1",NA,"India",NA
"3932","Z09013",14.65571526,"moral","namecall",4,0,"2",NA,"India",NA
"3933","Z09014",13.88364134,"moral","namecall",4,0,"2",NA,"India",NA
"3934","Z06016",11.43052704,"moral","namecall",4,0,"1",NA,"India",NA
"3935","Z09003",13.97399042,"moral","namecall",4,0,"2",NA,"India",NA
"3936","Z09006",13.3908282,"moral","namecall",4,0,"2",NA,"India",NA
"3937","Z09005",14.42847365,"moral","namecall",4,0,"2",NA,"India",NA
"3938","Z09007",13.47022587,"moral","namecall",4,0,"2",NA,"India",NA
"3939","Z06002",10.86926762,"moral","namecall",4,0,"2",NA,"India",NA
"3940","Z06024",11.32922656,"moral","namecall",4,0,"1",NA,"India",NA
"3941","Z06026",11.32375086,"moral","namecall",4,0,"2",NA,"India",NA
"3942","Z06020",10.81998631,"moral","namecall",4,0,"6",NA,"India",NA
"3943","Z06020",10.81998631,"moral","namecall",4,0,"6",NA,"India",NA
"3944","Z06005",10.89664613,"moral","namecall",4,0,"1",NA,"India",NA
"3945","Z06014",11.85489391,"moral","namecall",4,0,"1",NA,"India",NA
"3946","Z06021",11.01437372,"moral","namecall",4,0,"1",NA,"India",NA
"3947","Z06001",10.29979466,"moral","namecall",4,0,"1",NA,"India",NA
"3948","Z06009",10.78986995,"moral","namecall",4,0,"1",NA,"India",NA
"3949","A0621",11.84120465,"moral","namecall",4,0,"1",NA,"India",NA
"3950","A0602",11.66872005,"moral","namecall",4,0,"3",NA,"India",NA
"3951","A0626",12.5065024,"moral","namecall",4,0,"1",NA,"India",NA
"3952","A0620",11.56468172,"moral","namecall",4,0,"1",NA,"India",NA
"3953","A0627",11.26625599,"moral","namecall",4,0,"2",NA,"India",NA
"3954","A0608",10.65571526,"moral","namecall",4,0,"1",NA,"India",NA
"3955","A0612",11.03353867,"moral","namecall",4,0,"1",NA,"India",NA
"3956","A0617",11.75359343,"moral","namecall",4,0,"2",NA,"India",NA
"3957","A0612",11.03353867,"moral","namecall",4,1,"0",NA,"India",NA
"3958","A0617",11.75359343,"moral","namecall",4,1,"0",NA,"India",NA
"3959","A0621",11.84120465,"moral","namecall",4,1,"0",NA,"India",NA
"3960","A0602",11.66872005,"moral","namecall",4,1,"0",NA,"India",NA
"3961","A0628",11.62765229,"moral","namecall",4,1,"0",NA,"India",NA
"3962","A0630",11.06365503,"moral","namecall",4,1,"0",NA,"India",NA
"3963","A0608",10.65571526,"moral","namecall",4,1,"0",NA,"India",NA
"3964","Z09013",14.65571526,"moral","namecall",4,1,"0",NA,"India",NA
"3965","Z09014",13.88364134,"moral","namecall",4,1,"0",NA,"India",NA
"3966","Z06016",11.43052704,"moral","namecall",4,1,"0",NA,"India",NA
"3967","Z09003",13.97399042,"moral","namecall",4,1,"0",NA,"India",NA
"3968","Z09006",13.3908282,"moral","namecall",4,1,"0",NA,"India",NA
"3969","Z09005",14.42847365,"moral","namecall",4,1,"0",NA,"India",NA
"3970","Z09007",13.47022587,"moral","namecall",4,1,"0",NA,"India",NA
"3971","Z06002",10.86926762,"moral","namecall",4,1,"0",NA,"India",NA
"3972","Z06024",11.32922656,"moral","namecall",4,1,"0",NA,"India",NA
"3973","Z06026",11.32375086,"moral","namecall",4,1,"0",NA,"India",NA
"3974","Z06020",10.81998631,"moral","namecall",4,1,"1",NA,"India",NA
"3975","Z06020",10.81998631,"moral","namecall",4,1,"1",NA,"India",NA
"3976","Z06005",10.89664613,"moral","namecall",4,1,"0",NA,"India",NA
"3977","Z06014",11.85489391,"moral","namecall",4,1,"0",NA,"India",NA
"3978","Z06021",11.01437372,"moral","namecall",4,1,"0",NA,"India",NA
"3979","Z06001",10.29979466,"moral","namecall",4,1,"0",NA,"India",NA
"3980","Z06009",10.78986995,"moral","namecall",4,1,"0",NA,"India",NA
"3981","A0618",11.47433265,"moral","namecall",4,1,"0",NA,"India",NA
"3982","A0626",12.5065024,"moral","namecall",4,1,"0",NA,"India",NA
"3983","A0620",11.56468172,"moral","namecall",4,1,"0",NA,"India",NA
"3984","A0627",11.26625599,"moral","namecall",4,1,"0",NA,"India",NA
"3985","Z09012",14.23134839,"moral","namecall",4,1,"0",NA,"India",NA
"3986","Z09029",14.09993155,"moral","namecall",4,1,"1",NA,"India",NA
"3987","Z09017",14.31895962,"moral","namecall",4,1,"0",NA,"India",NA
"3988","Z09021",14.14099932,"moral","namecall",4,1,"0",NA,"India",NA
"3989","A0620",11.56468172,"moral","namecall",4,2,"0",NA,"India",NA
"3990","A0627",11.26625599,"moral","namecall",4,2,"0",NA,"India",NA
"3991","A0618",11.47433265,"moral","namecall",4,2,"0",NA,"India",NA
"3992","A0628",11.62765229,"moral","namecall",4,2,"0",NA,"India",NA
"3993","A0630",11.06365503,"moral","namecall",4,2,"0",NA,"India",NA
"3994","A0608",10.65571526,"moral","namecall",4,2,"1",NA,"India",NA
"3995","A0612",11.03353867,"moral","namecall",4,2,"0",NA,"India",NA
"3996","A0617",11.75359343,"moral","namecall",4,2,"0",NA,"India",NA
"3997","A0621",11.84120465,"moral","namecall",4,2,"0",NA,"India",NA
"3998","A0602",11.66872005,"moral","namecall",4,2,"0",NA,"India",NA
"3999","A0626",12.5065024,"moral","namecall",4,2,"1",NA,"India",NA
"4000","Z09003",13.97399042,"moral","namecall",4,2,"0",NA,"India",NA
"4001","Z09006",13.3908282,"moral","namecall",4,2,"1",NA,"India",NA
"4002","Z09005",14.42847365,"moral","namecall",4,2,"0",NA,"India",NA
"4003","Z09007",13.47022587,"moral","namecall",4,2,"0",NA,"India",NA
"4004","Z06002",10.86926762,"moral","namecall",4,2,"1",NA,"India",NA
"4005","Z06024",11.32922656,"moral","namecall",4,2,"0",NA,"India",NA
