"","subid","age","task","item","q","q_kind","answer","task_num","sex","site","age_group","age.group","age.c","q_kind_label"
"2618","MC-iran_49",8.85,"moral","push",1,1,0,"moral1.1","Female","Iran",8,8,-0.307423695642799,"Faraway country"
"2619","MC-iran_49",8.85,"moral","push",1,2,0,"moral1.2","Female","Iran",8,8,-0.307423695642799,"Rule at school"
"2620","MC-iran_49",8.85,"moral","push",1,3,0,"moral1.3","Female","Iran",8,8,-0.307423695642799,"Everyone else"
"2621","MC-iran_49",8.85,"moral","namecall",2,0,3,"moral2","Female","Iran",8,8,-0.307423695642799,"Severity rating"
"2622","MC-iran_49",8.85,"moral","namecall",2,1,0,"moral2.1","Female","Iran",8,8,-0.307423695642799,"Faraway country"
"2623","MC-iran_49",8.85,"moral","namecall",2,2,0,"moral2.2","Female","Iran",8,8,-0.307423695642799,"Rule at school"
"2624","MC-iran_49",8.85,"moral","namecall",2,3,0,"moral2.3","Female","Iran",8,8,-0.307423695642799,"Everyone else"
"2625","MC-iran_49",8.85,"moral","rip",3,0,2,"moral3","Female","Iran",8,8,-0.307423695642799,"Severity rating"
"2626","MC-iran_49",8.85,"moral","rip",3,1,0,"moral3.1","Female","Iran",8,8,-0.307423695642799,"Faraway country"
"2627","MC-iran_49",8.85,"moral","rip",3,2,0,"moral3.2","Female","Iran",8,8,-0.307423695642799,"Rule at school"
"2628","MC-iran_49",8.85,"moral","rip",3,3,0,"moral3.3","Female","Iran",8,8,-0.307423695642799,"Everyone else"
"2629","MC-iran_49",8.85,"conv","toy",4,0,3,"conv4","Female","Iran",8,8,-0.307423695642799,"Severity rating"
"2630","MC-iran_49",8.85,"conv","toy",4,1,0,"conv4.1","Female","Iran",8,8,-0.307423695642799,"Faraway country"
"2631","MC-iran_49",8.85,"conv","toy",4,2,0,"conv4.2","Female","Iran",8,8,-0.307423695642799,"Rule at school"
"2632","MC-iran_49",8.85,"conv","toy",4,3,0,"conv4.3","Female","Iran",8,8,-0.307423695642799,"Everyone else"
"2633","MC-iran_34",10.35,"conv","shoes",1,0,1,"conv1","Female","Iran",10,10,0.271419789479599,"Severity rating"
"2634","MC-iran_34",10.35,"conv","shoes",1,1,0,"conv1.1","Female","Iran",10,10,0.271419789479599,"Faraway country"
"2635","MC-iran_34",10.35,"conv","shoes",1,2,0,"conv1.2","Female","Iran",10,10,0.271419789479599,"Rule at school"
"2636","MC-iran_34",10.35,"conv","shoes",1,3,0,"conv1.3","Female","Iran",10,10,0.271419789479599,"Everyone else"
"2637","MC-iran_34",10.35,"conv","swim",2,0,2,"conv2","Female","Iran",10,10,0.271419789479599,"Severity rating"
"2638","MC-iran_34",10.35,"conv","swim",2,1,0,"conv2.1","Female","Iran",10,10,0.271419789479599,"Faraway country"
"2639","MC-iran_34",10.35,"conv","swim",2,2,0,"conv2.2","Female","Iran",10,10,0.271419789479599,"Rule at school"
"2640","MC-iran_34",10.35,"conv","swim",2,3,0,"conv2.3","Female","Iran",10,10,0.271419789479599,"Everyone else"
"2641","MC-iran_34",10.35,"conv","teachername",3,0,1,"conv3","Female","Iran",10,10,0.271419789479599,"Severity rating"
"2642","MC-iran_34",10.35,"conv","teachername",3,1,0,"conv3.1","Female","Iran",10,10,0.271419789479599,"Faraway country"
"2643","MC-iran_34",10.35,"conv","teachername",3,2,0,"conv3.2","Female","Iran",10,10,0.271419789479599,"Rule at school"
"2644","MC-iran_34",10.35,"conv","teachername",3,3,0,"conv3.3","Female","Iran",10,10,0.271419789479599,"Everyone else"
"2645","MC-iran_34",10.35,"moral","push",1,0,1,"moral1","Female","Iran",10,10,0.271419789479599,"Severity rating"
"2646","MC-iran_34",10.35,"moral","push",1,1,0,"moral1.1","Female","Iran",10,10,0.271419789479599,"Faraway country"
"2647","MC-iran_34",10.35,"moral","push",1,2,0,"moral1.2","Female","Iran",10,10,0.271419789479599,"Rule at school"
"2648","MC-iran_34",10.35,"moral","push",1,3,0,"moral1.3","Female","Iran",10,10,0.271419789479599,"Everyone else"
"2649","MC-iran_34",10.35,"moral","namecall",2,0,2,"moral2","Female","Iran",10,10,0.271419789479599,"Severity rating"
"2650","MC-iran_34",10.35,"moral","namecall",2,1,0,"moral2.1","Female","Iran",10,10,0.271419789479599,"Faraway country"
"2651","MC-iran_34",10.35,"moral","namecall",2,2,0,"moral2.2","Female","Iran",10,10,0.271419789479599,"Rule at school"
"2652","MC-iran_34",10.35,"moral","namecall",2,3,0,"moral2.3","Female","Iran",10,10,0.271419789479599,"Everyone else"
"2653","MC-iran_34",10.35,"moral","rip",3,0,1,"moral3","Female","Iran",10,10,0.271419789479599,"Severity rating"
"2654","MC-iran_34",10.35,"moral","rip",3,1,0,"moral3.1","Female","Iran",10,10,0.271419789479599,"Faraway country"
"2655","MC-iran_34",10.35,"moral","rip",3,2,0,"moral3.2","Female","Iran",10,10,0.271419789479599,"Rule at school"
"2656","MC-iran_34",10.35,"moral","rip",3,3,0,"moral3.3","Female","Iran",10,10,0.271419789479599,"Everyone else"
"2657","MC-iran_34",10.35,"conv","toy",4,0,3,"conv4","Female","Iran",10,10,0.271419789479599,"Severity rating"
"2658","MC-iran_34",10.35,"conv","toy",4,1,0,"conv4.1","Female","Iran",10,10,0.271419789479599,"Faraway country"
"2659","MC-iran_34",10.35,"conv","toy",4,2,0,"conv4.2","Female","Iran",10,10,0.271419789479599,"Rule at school"
"2660","MC-iran_34",10.35,"conv","toy",4,3,0,"conv4.3","Female","Iran",10,10,0.271419789479599,"Everyone else"
"2661","MC-iran_54",9.82,"conv","shoes",1,0,1,"conv1","Male","Iran",9,9,0.0668950914030186,"Severity rating"
"2662","MC-iran_54",9.82,"conv","shoes",1,1,0,"conv1.1","Male","Iran",9,9,0.0668950914030186,"Faraway country"
"2663","MC-iran_54",9.82,"conv","shoes",1,2,0,"conv1.2","Male","Iran",9,9,0.0668950914030186,"Rule at school"
"2664","MC-iran_54",9.82,"conv","shoes",1,3,0,"conv1.3","Male","Iran",9,9,0.0668950914030186,"Everyone else"
"2665","MC-iran_54",9.82,"conv","swim",2,0,1,"conv2","Male","Iran",9,9,0.0668950914030186,"Severity rating"
"2666","MC-iran_54",9.82,"conv","swim",2,1,0,"conv2.1","Male","Iran",9,9,0.0668950914030186,"Faraway country"
"2667","MC-iran_54",9.82,"conv","swim",2,2,0,"conv2.2","Male","Iran",9,9,0.0668950914030186,"Rule at school"
"2668","MC-iran_54",9.82,"conv","swim",2,3,0,"conv2.3","Male","Iran",9,9,0.0668950914030186,"Everyone else"
"2669","MC-iran_54",9.82,"conv","teachername",3,0,1,"conv3","Male","Iran",9,9,0.0668950914030186,"Severity rating"
"2670","MC-iran_54",9.82,"conv","teachername",3,1,0,"conv3.1","Male","Iran",9,9,0.0668950914030186,"Faraway country"
"2671","MC-iran_54",9.82,"conv","teachername",3,2,0,"conv3.2","Male","Iran",9,9,0.0668950914030186,"Rule at school"
"2672","MC-iran_54",9.82,"conv","teachername",3,3,0,"conv3.3","Male","Iran",9,9,0.0668950914030186,"Everyone else"
"2673","MC-iran_54",9.82,"moral","push",1,0,1,"moral1","Male","Iran",9,9,0.0668950914030186,"Severity rating"
"2674","MC-iran_54",9.82,"moral","push",1,1,0,"moral1.1","Male","Iran",9,9,0.0668950914030186,"Faraway country"
"2675","MC-iran_54",9.82,"moral","push",1,2,0,"moral1.2","Male","Iran",9,9,0.0668950914030186,"Rule at school"
"2676","MC-iran_54",9.82,"moral","push",1,3,0,"moral1.3","Male","Iran",9,9,0.0668950914030186,"Everyone else"
"2677","MC-iran_54",9.82,"moral","namecall",2,0,1,"moral2","Male","Iran",9,9,0.0668950914030186,"Severity rating"
"2678","MC-iran_54",9.82,"moral","namecall",2,1,0,"moral2.1","Male","Iran",9,9,0.0668950914030186,"Faraway country"
"2679","MC-iran_54",9.82,"moral","namecall",2,2,0,"moral2.2","Male","Iran",9,9,0.0668950914030186,"Rule at school"
"2680","MC-iran_54",9.82,"moral","namecall",2,3,0,"moral2.3","Male","Iran",9,9,0.0668950914030186,"Everyone else"
"2681","MC-iran_54",9.82,"moral","rip",3,0,1,"moral3","Male","Iran",9,9,0.0668950914030186,"Severity rating"
"2682","MC-iran_54",9.82,"moral","rip",3,1,0,"moral3.1","Male","Iran",9,9,0.0668950914030186,"Faraway country"
"2683","MC-iran_54",9.82,"moral","rip",3,2,0,"moral3.2","Male","Iran",9,9,0.0668950914030186,"Rule at school"
"2684","MC-iran_54",9.82,"moral","rip",3,3,0,"moral3.3","Male","Iran",9,9,0.0668950914030186,"Everyone else"
"2685","MC-iran_54",9.82,"conv","toy",4,0,2,"conv4","Male","Iran",9,9,0.0668950914030186,"Severity rating"
"2686","MC-iran_54",9.82,"conv","toy",4,1,0,"conv4.1","Male","Iran",9,9,0.0668950914030186,"Faraway country"
"2687","MC-iran_54",9.82,"conv","toy",4,2,0,"conv4.2","Male","Iran",9,9,0.0668950914030186,"Rule at school"
"2688","MC-iran_54",9.82,"conv","toy",4,3,0,"conv4.3","Male","Iran",9,9,0.0668950914030186,"Everyone else"
"2689","MC-iran_76",7.02,"conv","shoes",1,0,1,"conv1","Female","Iran",7,7,-1.01361274749212,"Severity rating"
"2690","MC-iran_76",7.02,"conv","shoes",1,1,0,"conv1.1","Female","Iran",7,7,-1.01361274749212,"Faraway country"
"2691","MC-iran_76",7.02,"conv","shoes",1,2,0,"conv1.2","Female","Iran",7,7,-1.01361274749212,"Rule at school"
"2692","MC-iran_76",7.02,"conv","shoes",1,3,0,"conv1.3","Female","Iran",7,7,-1.01361274749212,"Everyone else"
"2693","MC-iran_76",7.02,"conv","swim",2,0,1,"conv2","Female","Iran",7,7,-1.01361274749212,"Severity rating"
"2694","MC-iran_76",7.02,"conv","swim",2,1,0,"conv2.1","Female","Iran",7,7,-1.01361274749212,"Faraway country"
"2695","MC-iran_76",7.02,"conv","swim",2,2,0,"conv2.2","Female","Iran",7,7,-1.01361274749212,"Rule at school"
"2696","MC-iran_76",7.02,"conv","swim",2,3,0,"conv2.3","Female","Iran",7,7,-1.01361274749212,"Everyone else"
"2697","MC-iran_76",7.02,"conv","teachername",3,0,1,"conv3","Female","Iran",7,7,-1.01361274749212,"Severity rating"
"2698","MC-iran_76",7.02,"conv","teachername",3,1,0,"conv3.1","Female","Iran",7,7,-1.01361274749212,"Faraway country"
"2699","MC-iran_76",7.02,"conv","teachername",3,2,0,"conv3.2","Female","Iran",7,7,-1.01361274749212,"Rule at school"
"2700","MC-iran_76",7.02,"conv","teachername",3,3,0,"conv3.3","Female","Iran",7,7,-1.01361274749212,"Everyone else"
"2701","MC-iran_76",7.02,"moral","push",1,0,1,"moral1","Female","Iran",7,7,-1.01361274749212,"Severity rating"
"2702","MC-iran_76",7.02,"moral","push",1,1,0,"moral1.1","Female","Iran",7,7,-1.01361274749212,"Faraway country"
"2703","MC-iran_76",7.02,"moral","push",1,2,0,"moral1.2","Female","Iran",7,7,-1.01361274749212,"Rule at school"
"2704","MC-iran_76",7.02,"moral","push",1,3,0,"moral1.3","Female","Iran",7,7,-1.01361274749212,"Everyone else"
"2705","MC-iran_76",7.02,"moral","namecall",2,0,1,"moral2","Female","Iran",7,7,-1.01361274749212,"Severity rating"
"2706","MC-iran_76",7.02,"moral","namecall",2,1,0,"moral2.1","Female","Iran",7,7,-1.01361274749212,"Faraway country"
"2707","MC-iran_76",7.02,"moral","namecall",2,2,0,"moral2.2","Female","Iran",7,7,-1.01361274749212,"Rule at school"
"2708","MC-iran_76",7.02,"moral","namecall",2,3,0,"moral2.3","Female","Iran",7,7,-1.01361274749212,"Everyone else"
"2709","MC-iran_76",7.02,"moral","rip",3,0,1,"moral3","Female","Iran",7,7,-1.01361274749212,"Severity rating"
"2710","MC-iran_76",7.02,"moral","rip",3,1,0,"moral3.1","Female","Iran",7,7,-1.01361274749212,"Faraway country"
"2711","MC-iran_76",7.02,"moral","rip",3,2,0,"moral3.2","Female","Iran",7,7,-1.01361274749212,"Rule at school"
"2712","MC-iran_76",7.02,"moral","rip",3,3,0,"moral3.3","Female","Iran",7,7,-1.01361274749212,"Everyone else"
"2713","MC-iran_76",7.02,"conv","toy",4,0,1,"conv4","Female","Iran",7,7,-1.01361274749212,"Severity rating"
"2714","MC-iran_76",7.02,"conv","toy",4,1,0,"conv4.1","Female","Iran",7,7,-1.01361274749212,"Faraway country"
"2715","MC-iran_76",7.02,"conv","toy",4,2,0,"conv4.2","Female","Iran",7,7,-1.01361274749212,"Rule at school"
"2716","MC-iran_76",7.02,"conv","toy",4,3,0,"conv4.3","Female","Iran",7,7,-1.01361274749212,"Everyone else"
"2717","MC-iran_73",7,"conv","shoes",1,0,1,"conv1","Female","Iran",7,7,-1.02133066062709,"Severity rating"
"2718","MC-iran_73",7,"conv","shoes",1,1,1,"conv1.1","Female","Iran",7,7,-1.02133066062709,"Faraway country"
"2719","MC-iran_73",7,"conv","shoes",1,2,0,"conv1.2","Female","Iran",7,7,-1.02133066062709,"Rule at school"
"2720","MC-iran_73",7,"conv","shoes",1,3,0,"conv1.3","Female","Iran",7,7,-1.02133066062709,"Everyone else"
"2721","MC-iran_73",7,"conv","swim",2,0,1,"conv2","Female","Iran",7,7,-1.02133066062709,"Severity rating"
"2722","MC-iran_73",7,"conv","swim",2,1,0,"conv2.1","Female","Iran",7,7,-1.02133066062709,"Faraway country"
"2723","MC-iran_73",7,"conv","swim",2,2,0,"conv2.2","Female","Iran",7,7,-1.02133066062709,"Rule at school"
"2724","MC-iran_73",7,"conv","swim",2,3,0,"conv2.3","Female","Iran",7,7,-1.02133066062709,"Everyone else"
"2725","MC-iran_73",7,"conv","teachername",3,0,1,"conv3","Female","Iran",7,7,-1.02133066062709,"Severity rating"
"2726","MC-iran_73",7,"conv","teachername",3,1,0,"conv3.1","Female","Iran",7,7,-1.02133066062709,"Faraway country"
"2727","MC-iran_73",7,"conv","teachername",3,2,0,"conv3.2","Female","Iran",7,7,-1.02133066062709,"Rule at school"
"2728","MC-iran_73",7,"conv","teachername",3,3,0,"conv3.3","Female","Iran",7,7,-1.02133066062709,"Everyone else"
"2729","MC-iran_73",7,"moral","push",1,0,2,"moral1","Female","Iran",7,7,-1.02133066062709,"Severity rating"
"2730","MC-iran_73",7,"moral","push",1,1,0,"moral1.1","Female","Iran",7,7,-1.02133066062709,"Faraway country"
"2731","MC-iran_73",7,"moral","push",1,2,0,"moral1.2","Female","Iran",7,7,-1.02133066062709,"Rule at school"
"2732","MC-iran_73",7,"moral","push",1,3,0,"moral1.3","Female","Iran",7,7,-1.02133066062709,"Everyone else"
"2733","MC-iran_73",7,"moral","namecall",2,0,1,"moral2","Female","Iran",7,7,-1.02133066062709,"Severity rating"
"2734","MC-iran_73",7,"moral","namecall",2,1,0,"moral2.1","Female","Iran",7,7,-1.02133066062709,"Faraway country"
"2735","MC-iran_73",7,"moral","namecall",2,2,0,"moral2.2","Female","Iran",7,7,-1.02133066062709,"Rule at school"
"2736","MC-iran_73",7,"moral","namecall",2,3,0,"moral2.3","Female","Iran",7,7,-1.02133066062709,"Everyone else"
"2737","MC-iran_73",7,"moral","rip",3,0,1,"moral3","Female","Iran",7,7,-1.02133066062709,"Severity rating"
"2738","MC-iran_73",7,"moral","rip",3,1,0,"moral3.1","Female","Iran",7,7,-1.02133066062709,"Faraway country"
"2739","MC-iran_73",7,"moral","rip",3,2,0,"moral3.2","Female","Iran",7,7,-1.02133066062709,"Rule at school"
"2740","MC-iran_73",7,"moral","rip",3,3,0,"moral3.3","Female","Iran",7,7,-1.02133066062709,"Everyone else"
"2741","MC-iran_73",7,"conv","toy",4,0,1,"conv4","Female","Iran",7,7,-1.02133066062709,"Severity rating"
"2742","MC-iran_73",7,"conv","toy",4,1,0,"conv4.1","Female","Iran",7,7,-1.02133066062709,"Faraway country"
"2743","MC-iran_73",7,"conv","toy",4,2,0,"conv4.2","Female","Iran",7,7,-1.02133066062709,"Rule at school"
"2744","MC-iran_73",7,"conv","toy",4,3,0,"conv4.3","Female","Iran",7,7,-1.02133066062709,"Everyone else"
"2745","MC-iran_26",6,"conv","shoes",1,0,3,"conv1","Male","Iran",6,6,-1.40722631737535,"Severity rating"
"2746","MC-iran_26",6,"conv","shoes",1,1,0,"conv1.1","Male","Iran",6,6,-1.40722631737535,"Faraway country"
"2747","MC-iran_26",6,"conv","shoes",1,2,0,"conv1.2","Male","Iran",6,6,-1.40722631737535,"Rule at school"
"2748","MC-iran_26",6,"conv","shoes",1,3,0,"conv1.3","Male","Iran",6,6,-1.40722631737535,"Everyone else"
"2749","MC-iran_26",6,"conv","swim",2,0,1,"conv2","Male","Iran",6,6,-1.40722631737535,"Severity rating"
"2750","MC-iran_26",6,"conv","swim",2,1,0,"conv2.1","Male","Iran",6,6,-1.40722631737535,"Faraway country"
"2751","MC-iran_26",6,"conv","swim",2,2,0,"conv2.2","Male","Iran",6,6,-1.40722631737535,"Rule at school"
"2752","MC-iran_26",6,"conv","swim",2,3,0,"conv2.3","Male","Iran",6,6,-1.40722631737535,"Everyone else"
"2753","MC-iran_26",6,"conv","teachername",3,0,1,"conv3","Male","Iran",6,6,-1.40722631737535,"Severity rating"
"2754","MC-iran_26",6,"conv","teachername",3,1,0,"conv3.1","Male","Iran",6,6,-1.40722631737535,"Faraway country"
"2755","MC-iran_26",6,"conv","teachername",3,2,0,"conv3.2","Male","Iran",6,6,-1.40722631737535,"Rule at school"
"2756","MC-iran_26",6,"conv","teachername",3,3,0,"conv3.3","Male","Iran",6,6,-1.40722631737535,"Everyone else"
"2757","MC-iran_26",6,"moral","push",1,0,1,"moral1","Male","Iran",6,6,-1.40722631737535,"Severity rating"
"2758","MC-iran_26",6,"moral","push",1,1,0,"moral1.1","Male","Iran",6,6,-1.40722631737535,"Faraway country"
"2759","MC-iran_26",6,"moral","push",1,2,0,"moral1.2","Male","Iran",6,6,-1.40722631737535,"Rule at school"
"2760","MC-iran_26",6,"moral","push",1,3,0,"moral1.3","Male","Iran",6,6,-1.40722631737535,"Everyone else"
"2761","MC-iran_26",6,"moral","namecall",2,0,1,"moral2","Male","Iran",6,6,-1.40722631737535,"Severity rating"
"2762","MC-iran_26",6,"moral","namecall",2,1,0,"moral2.1","Male","Iran",6,6,-1.40722631737535,"Faraway country"
"2763","MC-iran_26",6,"moral","namecall",2,2,0,"moral2.2","Male","Iran",6,6,-1.40722631737535,"Rule at school"
"2764","MC-iran_26",6,"moral","namecall",2,3,0,"moral2.3","Male","Iran",6,6,-1.40722631737535,"Everyone else"
"2765","MC-iran_26",6,"moral","rip",3,0,1,"moral3","Male","Iran",6,6,-1.40722631737535,"Severity rating"
"2766","MC-iran_26",6,"moral","rip",3,1,0,"moral3.1","Male","Iran",6,6,-1.40722631737535,"Faraway country"
"2767","MC-iran_26",6,"moral","rip",3,2,0,"moral3.2","Male","Iran",6,6,-1.40722631737535,"Rule at school"
"2768","MC-iran_26",6,"moral","rip",3,3,0,"moral3.3","Male","Iran",6,6,-1.40722631737535,"Everyone else"
"2769","MC-iran_26",6,"conv","toy",4,0,1,"conv4","Male","Iran",6,6,-1.40722631737535,"Severity rating"
"2770","MC-iran_26",6,"conv","toy",4,1,0,"conv4.1","Male","Iran",6,6,-1.40722631737535,"Faraway country"
"2771","MC-iran_26",6,"conv","toy",4,2,0,"conv4.2","Male","Iran",6,6,-1.40722631737535,"Rule at school"
"2772","MC-iran_26",6,"conv","toy",4,3,0,"conv4.3","Male","Iran",6,6,-1.40722631737535,"Everyone else"
"2773","MC-iran_14",6.36,"conv","shoes",1,0,1,"conv1","Female","Iran",6,6,-1.26830388094598,"Severity rating"
"2774","MC-iran_14",6.36,"conv","shoes",1,1,0,"conv1.1","Female","Iran",6,6,-1.26830388094598,"Faraway country"
"2775","MC-iran_14",6.36,"conv","shoes",1,2,0,"conv1.2","Female","Iran",6,6,-1.26830388094598,"Rule at school"
"2776","MC-iran_14",6.36,"conv","shoes",1,3,0,"conv1.3","Female","Iran",6,6,-1.26830388094598,"Everyone else"
"2777","MC-iran_14",6.36,"conv","swim",2,0,1,"conv2","Female","Iran",6,6,-1.26830388094598,"Severity rating"
"2778","MC-iran_14",6.36,"conv","swim",2,1,0,"conv2.1","Female","Iran",6,6,-1.26830388094598,"Faraway country"
"2779","MC-iran_14",6.36,"conv","swim",2,2,1,"conv2.2","Female","Iran",6,6,-1.26830388094598,"Rule at school"
"2780","MC-iran_14",6.36,"conv","swim",2,3,0,"conv2.3","Female","Iran",6,6,-1.26830388094598,"Everyone else"
"2781","MC-iran_14",6.36,"conv","teachername",3,0,1,"conv3","Female","Iran",6,6,-1.26830388094598,"Severity rating"
"2782","MC-iran_14",6.36,"conv","teachername",3,1,0,"conv3.1","Female","Iran",6,6,-1.26830388094598,"Faraway country"
"2783","MC-iran_14",6.36,"conv","teachername",3,2,0,"conv3.2","Female","Iran",6,6,-1.26830388094598,"Rule at school"
"2784","MC-iran_14",6.36,"conv","teachername",3,3,0,"conv3.3","Female","Iran",6,6,-1.26830388094598,"Everyone else"
"2785","MC-iran_14",6.36,"moral","push",1,0,1,"moral1","Female","Iran",6,6,-1.26830388094598,"Severity rating"
"2786","MC-iran_14",6.36,"moral","push",1,1,0,"moral1.1","Female","Iran",6,6,-1.26830388094598,"Faraway country"
"2787","MC-iran_14",6.36,"moral","push",1,2,0,"moral1.2","Female","Iran",6,6,-1.26830388094598,"Rule at school"
"2788","MC-iran_14",6.36,"moral","push",1,3,0,"moral1.3","Female","Iran",6,6,-1.26830388094598,"Everyone else"
"2789","MC-iran_14",6.36,"moral","namecall",2,0,1,"moral2","Female","Iran",6,6,-1.26830388094598,"Severity rating"
"2790","MC-iran_14",6.36,"moral","namecall",2,1,0,"moral2.1","Female","Iran",6,6,-1.26830388094598,"Faraway country"
"2791","MC-iran_14",6.36,"moral","namecall",2,2,0,"moral2.2","Female","Iran",6,6,-1.26830388094598,"Rule at school"
"2792","MC-iran_14",6.36,"moral","namecall",2,3,0,"moral2.3","Female","Iran",6,6,-1.26830388094598,"Everyone else"
"2793","MC-iran_14",6.36,"moral","rip",3,0,1,"moral3","Female","Iran",6,6,-1.26830388094598,"Severity rating"
"2794","MC-iran_14",6.36,"moral","rip",3,1,0,"moral3.1","Female","Iran",6,6,-1.26830388094598,"Faraway country"
"2795","MC-iran_14",6.36,"moral","rip",3,2,1,"moral3.2","Female","Iran",6,6,-1.26830388094598,"Rule at school"
"2796","MC-iran_14",6.36,"moral","rip",3,3,0,"moral3.3","Female","Iran",6,6,-1.26830388094598,"Everyone else"
"2797","MC-iran_14",6.36,"conv","toy",4,0,1,"conv4","Female","Iran",6,6,-1.26830388094598,"Severity rating"
"2798","MC-iran_14",6.36,"conv","toy",4,1,0,"conv4.1","Female","Iran",6,6,-1.26830388094598,"Faraway country"
"2799","MC-iran_14",6.36,"conv","toy",4,2,0,"conv4.2","Female","Iran",6,6,-1.26830388094598,"Rule at school"
"2800","MC-iran_14",6.36,"conv","toy",4,3,0,"conv4.3","Female","Iran",6,6,-1.26830388094598,"Everyone else"
"2801","MC-iran_64",8.2,"conv","shoes",1,0,1,"conv1","Female","Iran",8,8,-0.558255872529172,"Severity rating"
"2802","MC-iran_64",8.2,"conv","shoes",1,1,0,"conv1.1","Female","Iran",8,8,-0.558255872529172,"Faraway country"
"2803","MC-iran_64",8.2,"conv","shoes",1,2,0,"conv1.2","Female","Iran",8,8,-0.558255872529172,"Rule at school"
